id,name,type,starsCount,reviewsCount,mobileNumber,address,website,workingHours
2b2f26dd-d7c8-4fb6-a499-d03319263f63,Seattle Builds,Imprese edili,5,10,(253) 319-0888,"10831 113th Ct NE Kirkland, WA 98033 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.seattlebuilds.com&cachebuster=1640278538&website_link_type=website&src_bizid=5w8w941m5OPV1Wt5Q1kApA&s=05d06acbb86fd72bc85dd0e0cd79c985001ff723411f5548a811e2beb4debc6d,8:00 AM - 5:00 PM
39a42076-1ed8-4803-8b02-f78465de2490,Sidao Construction,Imprese edili,,,(917) 468-0733,,,
563153d0-892d-49a2-8c20-599f024b4916,Eano Home Renovation,Imprese edili,,,(669) 273-1128,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.eano.com&cachebuster=1640278550&website_link_type=website&src_bizid=ZpRi8xebfyMluJwACwslZA&s=51d614b9b54c8c0fc92f576a7f23afc09c75f8e81076613c135538848eba1a75,9:00 AM - 10:00 PM
5e0de861-362b-46d1-908c-c019dfd72c22,A&N Renovations Incorporated,Idraulici,,,(929) 492-8865,"1774 76th St Brooklyn, NY 11214 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fan-renovations-incorporated.business.site&cachebuster=1640278557&website_link_type=website&src_bizid=pqj1giaM0JTYTWrhl8LD9w&s=69dc94c5fe610d91a1dd65140b04ade4d425efc27d9e2cdf071be0ebb9fbd8f7,8:00 AM - 8:00 PM
52daf493-42d8-4c96-8f94-ea5cc8bdebc7,Alberto Garcia,Vendita/Installazione porte,5,11,(737) 777-9993,,,7:00 AM - 7:00 PM
95025931-0e80-4d3b-9e02-bb00ecf53b12,American Home Improvers,Tetti,,,(630) 903-1258,"10 East Main St East Dundee, IL 60118 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.americanhomeimprovers.com&cachebuster=1640278569&website_link_type=website&src_bizid=QchEBSoT2oK8xFvFqYEQiQ&s=3f53e674909384cda135978ed784253fa5aad6ac24b0abdb23717635d1400565,7:00 AM - 7:00 PM
fdd0573c-05f2-4233-9275-3ce9ced00c74,Cal Christiansen,Imprese edili,,,(602) 283-4088,"1110 E Vista Ave Phoenix, AZ 85020 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.calchristiansen.com&cachebuster=1640278576&website_link_type=website&src_bizid=iE6-qWUf9_DP9Hsox7KrXw&s=efba8bfffa7a2387b613d6189232a2a0eb61227bdfc2c8d1c6667c815e18b5d0,
5ca28a5e-e1bc-41bc-b1ca-10bebe0ff048,RPS Remodeling And Painting Solutions,Imbianchini,5,7,(469) 674-0510,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.dallasrps.com&cachebuster=1640278581&website_link_type=website&src_bizid=kWwNNm4CjuqGcHGf2tVG8g&s=0e19d9d3ecf16042ce2bd25c7063538507c5598b87e1462a3c745e1c9a142ddc,8:30 AM - 7:30 PM
8ee0f0ae-2147-4098-ad48-05ea2f9475c1,Sidao Construction,Imprese edili,,,(917) 468-0733,,,
cffce785-6162-48b7-bf41-c218039167aa,Elite Tech USA,Imprese edili,5,4,(607) 260-0802,"447 Broadway Ste 371 New York, NY 10013 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.bestnycontractors.com&cachebuster=1640278594&website_link_type=website&src_bizid=fLDK8oB5nh88nkjEn1_zmA&s=bc091d4a68624714d3c3fec7ee73896b4266954d095abce1f1b0cb55786c3524,8:00 AM - 6:00 PM
6338f763-c006-4776-ad26-da7ec5a430b4,Mt. Tabor Construction,Imprese edili,4.5,30,(503) 756-3219,"Portland, OR 97215 Stati Uniti",,8:00 AM - 6:00 PM
995388a2-ec50-4f64-9531-4d5d87d8ae65,World Flooring And More,Pavimenti,,,(773) 366-1958,,,7:00 AM - 8:00 PM
1cb5a47b-4f1a-4089-9c88-b090cff0770d,Rainbow International of Goodyear,Pulitura tappeti,,,(602) 935-5222,"426 N Dysart Rd Unit 121 Goodyear, AZ 85338 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Frainbowintl.com%2Fgoodyear%3Fcid%3DLSTL_RBW000242&cachebuster=1640278612&website_link_type=website&src_bizid=T_9WmO-xEUOSGmlm8kJuIg&s=a61402593fc4b9ab1d7a41d6690b325056e48f4ecd74ab3f6e2279a8f5b927ac,Aperto H24
0561e0aa-2a6b-4e21-9ccd-40a9a4513edd,Handy Mustache,Imprese edili,,,(682) 704-1271,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.handymustache.com&cachebuster=1640278618&website_link_type=website&src_bizid=xNooJGmUHfVyrM9Mqkv4ig&s=68148f3099f22b41390f403e521bc2c37adab18e989eff7489fdb9cd34a2307c,Aperto H24
547e3eda-c353-4035-ab67-0a03ca85f3ad,Ideal Construction,Imprese edili,,,(661) 644-9519,"28338 Constellation Rd Ste 900 Santa Clarita, CA 91355 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.idealconstructionca.com&cachebuster=1640278624&website_link_type=website&src_bizid=eMDR4CiNXx900S_MhAytpw&s=40f514c9c774be2e84dc60da69cd847fec6f76bde61bd7bff32fe5b3cb9552cd,8:30 AM - 5:30 PM
28db2b42-3610-4578-b7b5-0681747a3b93,Sparq Electric,Elettricisti,5,1,(248) 213-6476,"24600 River Heights St Southfield, MI 48033 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.sparqelectric.com&cachebuster=1640278630&website_link_type=website&src_bizid=mZeNxHND8vO9gLzxpLROhw&s=6bf81fc35d2499f09f6affdcbfa0007c55767d178327914ead15be2804e7da45,Aperto H24
440cf124-737c-43a4-aae5-4d02abd1e36d,Rainbow International of Goodyear,Pulitura tappeti,,,(602) 935-5222,"426 N Dysart Rd Unit 121 Goodyear, AZ 85338 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Frainbowintl.com%2Fgoodyear%3Fcid%3DLSTL_RBW000242&cachebuster=1640278637&website_link_type=website&src_bizid=T_9WmO-xEUOSGmlm8kJuIg&s=68777236c5ac550c98a3873b2a1cde61bc24f5e68a44c16be4de8e73ad03f125,Aperto H24
20b0a357-a2fb-460a-a41e-dc3b387c5caf,Archaic Solutions,Imprese edili,,,(972) 978-5702,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.archaic-solutions.com&cachebuster=1640278642&website_link_type=website&src_bizid=qQE_xMaWCBc4v1zYKJy5zw&s=83105aff20c3ceed186b98a0d3fcc6402eda614a3927d3229785fc2a3d29601c,
2326b72b-4990-46d6-99fb-7fa2749ee3aa,Cahla Construction Group,Imprese edili,5,1,(310) 743-6201,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.cahlaconstructiongroup.com&cachebuster=1640278648&website_link_type=website&src_bizid=pPvmnXisi95yTh7KKnpFXg&s=0770dec436d1a1ec13fffb521dd6c07f1b808e08bc6a0ba3f4faff8806be4fa2,
87345280-82cc-45aa-a398-8fb5d629eac8,Cubos Garage Door Services,Imprese edili,,,(206) 786-9843,,,7:00 AM - 7:00 PM
1544384e-170e-4ff0-8d38-09071521cb03,VMCM and Development,Architetti/Geometri,,,(818) 400-8218,,https://www.yelp.it/biz_redir?url=http%3A%2F%2FVMCM.Dev&cachebuster=1640278662&website_link_type=website&src_bizid=n6m9669t8AxcwiOCNbW66g&s=55b1954be013b48e5784b835da503e24bde753dccbb3ce86f47f3a3fdc585b1f,8:00 AM - 6:00 PM
07614f77-f64f-402d-92af-7c14abf82d13,Alair Homes,,5,1,(404) 800-4961,"124 S Columbia Dr Decatur, GA 30030 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.alairhomes.com%2Fdecatur%2F&cachebuster=1640278668&website_link_type=website&src_bizid=EomCCtMTe7TeIguH2dskHA&s=795fb341823252879ac31ce0a0f59fa2f9065b3b112440db74f960c0d241e6cd,
55044b57-03a5-426f-bf4c-b4febcaca222,Archaic Solutions,Imprese edili,,,(972) 978-5702,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.archaic-solutions.com&cachebuster=1640278674&website_link_type=website&src_bizid=qQE_xMaWCBc4v1zYKJy5zw&s=3dcd60397a44797e7a91bb791c8b43c5c203185a01456d8b2bdc6d4219cdf364,
e71f42f5-e318-457c-97f8-1e619c095da9,Handy Mustache,Imprese edili,,,(682) 704-1271,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.handymustache.com&cachebuster=1640278680&website_link_type=website&src_bizid=xNooJGmUHfVyrM9Mqkv4ig&s=41094a305f9870860a0d6720d6b3c1d0f6e2518c7bfadc7e56a67c25dc48dbd5,Aperto H24
dc13035f-4d68-40bf-9216-7ccd01516faf,All In 1 Handyman,Tuttofare,4.5,57,(972) 897-4755,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fallin1dallas.com&cachebuster=1640278686&website_link_type=website&src_bizid=5Dimb4xSwcUWOE6L-jInqg&s=086419f7c1511a3436ca0eb51546ec21cbdac2351d5d2758b2737bf231979480,8:00 AM - 5:00 PM
6310b3e1-af6c-46e1-b18f-0129a5a1cda3,Advanced Plumbing,Idraulici,4.5,33,(503) 241-4945,"50 SW Pine St Portland, OR 97207 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.AdvancedPlumbing.Net&cachebuster=1640278692&website_link_type=website&src_bizid=NqxD-_tr05QjJXI5F1LVQw&s=5e3f609b73ff23161e29202906c8a42873c928aed5fffc8935e21f4138c2952f,9:00 AM - 5:00 PM
ad880499-4c2f-4eb9-a598-6d595f8035d6,Pro Build Management,Tuttofare,,,(612) 770-5224,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.probuildmanagement.com&cachebuster=1640278698&website_link_type=website&src_bizid=qxvit8FaSHFGQEYiEL1lxA&s=1f46b26679a8534cc0502ed244da137718f7d0f347534b4c3fcd4129456fa7ce,Aperto H24
6a458b43-474f-493f-b95f-cc4fc295ce6d,Allan Hines Home Improvement,Imprese edili,,,(646) 809-1193,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.allanhineshomeimprovement.com&cachebuster=1640278704&website_link_type=website&src_bizid=2dqyPHBMxfFUvurcXoJuhw&s=e6bc26bb4c9d4dc1d6755fb0625d1e221df824d15bb36e4ea76a5cfe26666e24,Aperto H24
3507fc4f-8ee9-4f5b-874f-0aed6fed2fad,Cahla Construction Group,Imprese edili,5,1,(310) 743-6201,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.cahlaconstructiongroup.com&cachebuster=1640278710&website_link_type=website&src_bizid=pPvmnXisi95yTh7KKnpFXg&s=e376364fe14c7abbdbba0b88092abbcfb10238b34e62800769ef4709cd6987af,
1f9bf03b-cf3b-423b-83da-ebc344bac5a3,Sun Shade Miami,Tende da sole,,,(305) 447-2143,"3190 SW 195th Ter Miramar, FL 33029 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fsunshademiami.com&cachebuster=1640278716&website_link_type=website&src_bizid=RgQfKx_ljDmlRFNcUqBEbw&s=997ba7635cf8d71696ecba545699b2ae7c2202ae3c9749ac3a47a7ef69b51638,8:00 AM - 5:00 PM
073abe30-8b6b-4be7-9819-9fd765773b6d,Sidao Construction,Imprese edili,,,(917) 468-0733,,,
16b283b3-efeb-4c5c-affa-e07c725888af,VMCM and Development,Architetti/Geometri,,,(818) 400-8218,,https://www.yelp.it/biz_redir?url=http%3A%2F%2FVMCM.Dev&cachebuster=1640278728&website_link_type=website&src_bizid=n6m9669t8AxcwiOCNbW66g&s=5e1a512ba0135c6af23e80434fef285238ccebe3d0e4ba847b20f5ff3d03b229,8:00 AM - 6:00 PM
a878019b-7b91-48e5-8262-1c1e99e20778,Moe building,Imprese edili,,,(714) 875-6423,"5391 Purdue Ave Westminster, CA 92683 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.moebuilding.com&cachebuster=1640278735&website_link_type=website&src_bizid=Gum3tnmawddCYs3Upy4Osg&s=927053109e4156420afb449b32d193c68de5f41023ef811f7e20371e4ae42cea,7:00 AM - 5:00 PM
5cd96068-029f-4e3d-a71e-a4d64a8fa65b,Zeus Construction TX,Imbianchini,,,(214) 790-9809,"Carrollton, TX 75006 Stati Uniti",,7:00 AM - 7:00 PM
2c0a9bed-ee0d-48da-9618-c3f562639fd2,Upgrade NY Construction,Imprese edili,,,(347) 574-8435,"253 Parkville Ave Brooklyn, NY 11230 Stati Uniti",,9:00 AM - 5:00 PM
22378699-87e3-4d99-9291-e1bc34c4d2ac,Cahla Construction Group,Imprese edili,5,1,(310) 743-6201,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.cahlaconstructiongroup.com&cachebuster=1640278754&website_link_type=website&src_bizid=pPvmnXisi95yTh7KKnpFXg&s=dff7a9567aa4af929d5b54d138d780e26b1086c67e8fd8e822ab0de91ac951ca,
3666e419-3b03-4eac-b015-f0a95122d4a7,Delany Rosetti Construction,Imprese edili,,,(404) 969-0358,"397 Armour Dr NE Atlanta, GA 30324 Stati Uniti",,
d2193a8a-ba55-43a4-a2e8-b0334f8ae0d9,Plekkenpol Builders,Imprese edili,5,1,(952) 888-2225,"401 E 78th St Bloomington, MN 55420 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.plekkenpol.com&cachebuster=1640278765&website_link_type=website&src_bizid=wvoR4AgDEe_lYF6x7GA9ZA&s=55a45e12f6276342a60cc8b5ce5d921c440749818b21cbb96e7d28836b3e8988,7:00 AM - 5:00 PM
45b4540b-b0e0-4718-896e-8a827f261c08,A&N Renovations Incorporated,Idraulici,,,(929) 492-8865,"1774 76th St Brooklyn, NY 11214 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fan-renovations-incorporated.business.site&cachebuster=1640278772&website_link_type=website&src_bizid=pqj1giaM0JTYTWrhl8LD9w&s=2526dd17591fab149c2b3e700a3cad979f31c3ee2ce55a602180237bd85de783,8:00 AM - 8:00 PM
43f9ffe9-65fd-498a-a0a9-063b360952de,Lopez Winstom Handyman,Tuttofare,5,1,(305) 851-1608,,,Aperto H24
4e66a9b5-b039-4ab1-afcb-122b08e625cd,Rainbow International of Goodyear,Pulitura tappeti,,,(602) 935-5222,"426 N Dysart Rd Unit 121 Goodyear, AZ 85338 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Frainbowintl.com%2Fgoodyear%3Fcid%3DLSTL_RBW000242&cachebuster=1640278784&website_link_type=website&src_bizid=T_9WmO-xEUOSGmlm8kJuIg&s=a2b4e646681aa73f90bcc9ffe3bb3eb293bcfe30c647e47464c6ebb9f9a8b773,Aperto H24
63fd8133-903f-41a6-9d0e-7d1e4c59fdce,Skyline Contracting Services,Imprese edili,5,12,(206) 707-6667,"5315 4th Ave S Seattle, WA 98108 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fskylinecsv.com&cachebuster=1640278790&website_link_type=website&src_bizid=yYFF_oq6f3A6sVGD0NMF4Q&s=14d57aa03f824ce6a8b122c425362c39851f8ebf13eeb1574a14494654ef6a07,7:00 AM - 5:00 PM
a978fd33-4c64-4edf-89de-76d25cd4c241,Jose Robles,Imprese edili,4.5,62,(512) 299-1011,"Austin, TX 78754 Stati Uniti",,8:00 AM - 6:00 PM
e994824d-5ba1-4a99-9887-52987f5e6540,Sidao Construction,Imprese edili,,,(917) 468-0733,,,
0ec740c3-d788-424d-9f18-0ea8460e0293,Renaissance Remodeling,Imprese edili,5,1,(208) 384-0591,"4220 Osage St Garden City, ID 83714 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.remodelboise.com&cachebuster=1640278808&website_link_type=website&src_bizid=O6sd-WT4IErODbWGNtH_Vw&s=ba43caa7ffb96f452afaaa1638b9880bc5bc32189d7ab16d18ba923f5869a492,8:00 AM - 5:00 PM
4f47ec9a-436b-4cda-9d8f-80fdefc297f1,Cahla Construction Group,Imprese edili,5,1,(310) 743-6201,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.cahlaconstructiongroup.com&cachebuster=1640278814&website_link_type=website&src_bizid=pPvmnXisi95yTh7KKnpFXg&s=754be9675cceaf4cecf07682385275668eefb22c0b9957a9b593830685194045,
e530aa62-59d1-4496-af10-e115038ef5be,Moe building,Imprese edili,,,(714) 875-6423,"5391 Purdue Ave Westminster, CA 92683 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.moebuilding.com&cachebuster=1640278820&website_link_type=website&src_bizid=Gum3tnmawddCYs3Upy4Osg&s=63a9739dba7e8e4d37ad10f93e3304b93244ce764c123c0d0a0278d3d2c5c8b1,7:00 AM - 5:00 PM
93cbcf0c-a9b0-4299-a374-692f7729b3f8,Stratagem Construction,,5,29,(312) 274-2480,"629 W Cermak Rd Unit 401 Chicago, IL 60616 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.stratagemconstruction.com&cachebuster=1640278826&website_link_type=website&src_bizid=GZqs1nRjeRTSiMCqWe_UVA&s=f8d4b20277c9c1341d0de5d2d0e0a54834cf00fd5f37832c133f58f30c992004,
29acdb3f-0188-4143-95dd-4c049777680a,Ideal Construction,Imprese edili,,,(661) 644-9519,"28338 Constellation Rd Ste 900 Santa Clarita, CA 91355 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.idealconstructionca.com&cachebuster=1640278832&website_link_type=website&src_bizid=eMDR4CiNXx900S_MhAytpw&s=e43182d22ae3a1cc207cdfe5b12d7699885bfaafd42f38ad7e5c47911ee53862,8:30 AM - 5:30 PM
ccef8f99-3556-4787-ab27-3ffb2146e4b2,Wallcoverings,Imprese edili,5,1,(208) 861-2592,,,
1e0ad3b9-94b7-459a-b800-c2eb91236353,Sidao Construction,Imprese edili,,,(917) 468-0733,,,
7fec580f-bc9a-4a58-9a00-5bc1a452bf11,World Flooring And More,Pavimenti,,,(773) 366-1958,,,7:00 AM - 8:00 PM
4647d69c-6997-431d-9186-3f14dda3a15a,Archaic Solutions,Imprese edili,,,(972) 978-5702,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.archaic-solutions.com&cachebuster=1640278858&website_link_type=website&src_bizid=qQE_xMaWCBc4v1zYKJy5zw&s=b736983c63043b43b44d41d73546120a45673a0c4a166c37a13ade3ed1f85410,
47da706c-412f-4f58-b0b9-da9df0fbb042,Kenstruction,Imprese edili,5,36,(312) 804-0907,"Chicago, IL 60618 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.kenstructioncontractor.com&cachebuster=1640278864&website_link_type=website&src_bizid=C4VHp5M2LB6qyzU8KuZ7aw&s=de4f19129f20485462871d67b4aaafafcef30d865cc7c829df545a87368bfb97,8:00 AM - 6:00 PM
45e4b9f5-e9ee-4cfb-a030-6ee41d97f005,McRae Shower And Bath,Imprese edili,,,(519) 790-8929,,,
3769a01b-17d2-4e88-a4bc-3e4cf6a695e0,,,,,,,,
984b62d0-8a4e-4118-b8e0-75df3680eec1,Elite Handyman & Remodeling,Tuttofare,5,10,(469) 835-5666,"Cedar Hill, TX 75206 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.elite-handymanservice.com&cachebuster=1640278882&website_link_type=website&src_bizid=-FYgJmF3W4IV7YIArJZkLg&s=7f8f6d550d194f5438b969d872e88c6aad4744df59d50beda876dd342764177b,9:00 AM - 5:00 PM
1b31c638-85eb-4a4c-b535-844a09d576bc,Precision Garage Doors of Boise,Servizi per porte di garage,,,(208) 593-7488,"6144 W Clinton St Boise, ID 83704 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.garagedoorboise.com&cachebuster=1640278894&website_link_type=website&src_bizid=XdtbTosKzDz74HYY-6HUAA&s=93ee371612d4fa358025af1e3a377e8ed1b2ae0e66c5729df5637459e90bae52,Aperto H24
a45c77c4-0885-4b65-9376-07bccff951e1,Archaic Solutions,Imprese edili,,,(972) 978-5702,,https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.archaic-solutions.com&cachebuster=1640278900&website_link_type=website&src_bizid=qQE_xMaWCBc4v1zYKJy5zw&s=4ec55fb3f5a2387aa9c4832bfee0d07e94351287f89576a36c4109afb53bfe82,
f6b81929-f688-460a-b137-11213b9a80ed,MWW Painting,Imbianchini,4.5,101,(773) 655-7738,"1035 W Monroe Chicago, IL 60607 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.mwwpainting.com&cachebuster=1640278907&website_link_type=website&src_bizid=uy1q5JaTZ3A-2TMDPf4bwA&s=c9604cfcbf7b5ac2d9ebca4e825be01e0b3848e62360b9a54f62a03f0816f7e0,8:00 AM - 4:30 PM
fe6b3995-9383-4382-83e1-a6a77341cdd0,D & D Building,Imprese edili,,,(616) 243-5633,"3264 Union Ave SE Grand Rapids, MI 49548 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.dndbuilding.com&cachebuster=1640278913&website_link_type=website&src_bizid=lBOHAHXBlrkc77w2XBXywA&s=1b5b38a3e86800bf570309f02465e8d38775f7275d54c2e1639e729ced0e0735,7:00 AM - 5:00 PM
0e49b20c-3ddb-4937-8ee2-269161c9e506,Rainbow International of Goodyear,Pulitura tappeti,,,(602) 935-5222,"426 N Dysart Rd Unit 121 Goodyear, AZ 85338 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Frainbowintl.com%2Fgoodyear%3Fcid%3DLSTL_RBW000242&cachebuster=1640278921&website_link_type=website&src_bizid=T_9WmO-xEUOSGmlm8kJuIg&s=dc929feea8fdfa0217a531e78d86695a43e51944842339759fda6873ba4fd079,Aperto H24
35ed390f-6ec5-43f1-89e2-1f5e9c85e306,CRPM,Imprese edili,,,(623) 396-9624,,https://www.yelp.it/biz_redir?url=http%3A%2F%2FCrpmusa.com&cachebuster=1640278927&website_link_type=website&src_bizid=tdRP7eCRs6rEI9cog8XL3g&s=0ed2efd0f6f08b78e779dd0964ddd05ea572858acf75f2a3f0f5967f11be9350,8:00 AM - 2:00 PM
4f7f12a3-1fbf-49be-b55e-b31053bd24a5,Cap City Contractors,Imprese edili,5,2,(512) 646-4265,,,7:00 AM - 8:00 PM
b9a95bfc-e726-41a9-9913-3a454c4be49d,Harry's Contracting,Imprese edili,4.5,37,(929) 350-6797,"60-17A 56th Rd Ste B Maspeth, NY 11378 Stati Uniti",,7:00 AM - 3:00 PM
965d1b09-e087-4250-b89c-6622ae28ca0a,Invesca,Imprese edili,,,(312) 909-5795,"1016 W Jackson Blvd Chicago, IL 60607 Stati Uniti",,9:00 AM - 5:00 PM
6194429f-b66e-4844-a6c0-4f90019cbccf,Precision Garage Doors of Boise,Servizi per porte di garage,,,(208) 593-7488,"6144 W Clinton St Boise, ID 83704 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.garagedoorboise.com&cachebuster=1640278953&website_link_type=website&src_bizid=XdtbTosKzDz74HYY-6HUAA&s=daa36a05d36ccb02ae39c80c205f6430fd9a1ba6d6b85b82903cd28f255f870e,Aperto H24
6601647b-a144-4fdb-8d02-54b37e5c3837,RJ Ramos Construction and Electrical Co,Imprese edili,5,7,(503) 233-1435,"8401 SE Powell Blvd Portland, OR 97266 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.RJRamosConstruction.com&cachebuster=1640278959&website_link_type=website&src_bizid=Rbwrm8sjSnos1I3X-gQpJg&s=44ee5ecdf59d9780047f3e08b5309254390eca7bb5612bb9c9f3d0b7eedba88c,8:00 AM - 5:00 PM
fef03e50-707d-4f5a-b394-cf4eed175083,Zeus Construction TX,Imbianchini,,,(214) 790-9809,"Carrollton, TX 75006 Stati Uniti",,7:00 AM - 7:00 PM
19880f95-ec78-4bf5-b255-ef504000e3c9,Sidao Construction,Imprese edili,,,(917) 468-0733,,,
c8a23751-7179-4c7f-8130-62623aead3f2,World Flooring And More,Pavimenti,,,(773) 366-1958,,,7:00 AM - 8:00 PM
596372c4-d33c-491c-bcbf-659a4d3c9aab,Done Right Home Remodeling,Imprese edili,5,44,(800) 595-3031,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.donerighthomeremodelingca.com&cachebuster=1640278985&website_link_type=website&src_bizid=srzSvEVpWO6MHeJnpndO-Q&s=5092c0cec8d879f19437644b35f0f254da057a84679145c69c799327f6419095,9:00 AM - 5:00 PM
820bf48e-4a94-42c0-9ad6-009a1e845431,K.F. Kitchen Cabinets,,5,44,(718) 237-5800,"259 3rd Ave Brooklyn, NY 11215 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.kfkitchencabinets.com&cachebuster=1640278992&website_link_type=website&src_bizid=YTJ3uDjzlgrt49S2rIdxfA&s=864ae2024fcb50f97657f20bcba2be6b7f94b23a88cd772c16813f1ed32c9109,
68c34a2a-521b-4844-b17b-3c1bc89196ec,Precision Garage Doors of Boise,Servizi per porte di garage,,,(208) 593-7488,"6144 W Clinton St Boise, ID 83704 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.garagedoorboise.com&cachebuster=1640278998&website_link_type=website&src_bizid=XdtbTosKzDz74HYY-6HUAA&s=4a617a195e15cd5f8cd9c8ce5525e2e96a27ef9764770395ea3b46ddbf809dc6,Aperto H24
c39bb781-7070-4d2e-b4cc-3730f7a9f7d3,A & A Property Preservation,Imprese edili,,,(803) 246-4034,"850 Dogwood Rd Ste 200 Lawrenceville, GA 30044 Stati Uniti",https://www.yelp.it/biz_redir?url=http%3A%2F%2Fwww.aapropreservation.com&cachebuster=1640279006&website_link_type=website&src_bizid=BcubXSxPpbI9LUy7LUEJCQ&s=836a924fc2b959fc59249af0e41c7ab7be947f56434f3f5ae3c2f6c5cbd2badf,9:00 AM - 5:00 PM
4b9ded2b-b1e5-4d61-afdd-84ba64e26301,VMCM and Development,Architetti/Geometri,,,(818) 400-8218,,https://www.yelp.it/biz_redir?url=http%3A%2F%2FVMCM.Dev&cachebuster=1640279012&website_link_type=website&src_bizid=n6m9669t8AxcwiOCNbW66g&s=1e28247249e992ac828c7926ffcf67df582b3e19fbcac0c2697bd0286c1fc01d,8:00 AM - 6:00 PM
06a0ddea-6dfe-4d22-80b3-55a64c2cf350,Handy Mustache,Imprese edili,,,(682) 704-1271,,https://www.yelp.it/biz_redir?url=https%3A%2F%2Fwww.handymustache.com&cachebuster=1640279018&website_link_type=website&src_bizid=xNooJGmUHfVyrM9Mqkv4ig&s=3cc7ea64a7cf00fbba309e0b39447a6afbf5071323bd248707d8c524574fd770,Aperto H24
dc36c256-4707-4941-a6dd-e315faa4c0e0,Upgrade NY Construction,Imprese edili,,,(347) 574-8435,"253 Parkville Ave Brooklyn, NY 11230 Stati Uniti",,9:00 AM - 5:00 PM
f9f7ebdf-f101-46a6-ba2f-adb8274dafce,Steeds Remodeling,Imprese edili,5,3,(248) 980-1391,"22200 W 11 Mile Ste 3252 Southfield, MI 48037 Stati Uniti",https://www.yelp.it/biz_redir?url=https%3A%2F%2Fsteedsremodelingbiz.com&cachebuster=1640279029&website_link_type=website&src_bizid=84W5qkYQL9tFD-Q5cWVHqQ&s=2558fa6bddb70afd927565853ba07e4c215f7cce13fc58044d0f6f1f448e2a60,9:00 AM - 5:00 PM
